numMC,PL,PL_local, maxloss
5314,-0.00133737,7.29469E-05,-0.0026128
5315,0.00011853,-0.0026557,-0.000951045
5316,0.000852168,0.000481091,-0.000336172
5317,0.00129096,0.00241836,-0.00051697
5318,-0.000424808,-0.00073367,-0.00105789
5319,0.000826001,0.0041611,-0.000458634
5320,-0.0106421,0.00538079,-0.0106421
5321,0.00171805,0.000776556,-0.000339214
5322,0.00292724,-0.0034934,-0.00192481
5323,0.00195351,-0.00459712,-0.000255476
5324,0.000366443,0.0104509,-1.89E-05
5325,-0.000893684,-0.00219014,-0.00200388
5326,0.00343593,-0.00202055,-0.000363676
5327,0.00380888,-0.00402432,-0.00144218
5328,-0.00145565,-0.0105042,-0.00163042
5329,-0.000503653,-0.00359044,-0.000761755
5330,-0.0106954,-0.00310425,-0.0106954
5331,-0.00053876,0.000394691,-0.00123184
5332,0.000819393,-0.000564739,-0.000229934
5333,0.0134176,0.00502286,-0.000520828
5334,-0.00173501,0.00533214,-0.00184925
5335,-0.000534753,-0.0018177,-0.00566583
5336,-0.000194238,-0.00885458,-0.00097014
5337,-0.0019216,-0.00800664,-0.00195203
5338,-0.000186227,-0.00116784,-0.00126591
5339,0.000276058,-0.000978096,-3.60E-05
5340,-0.00285941,-0.0032893,-0.00370099
5341,0.001632,-0.000274376,-0.000795883
5342,0.00301374,0.000272129,-0.000657616
5343,-0.00318918,-0.0038106,-0.00334127
5344,-0.00207815,-0.00355465,-0.00231639
5345,0.00294724,-0.00122577,-0.000735234
5346,9.99E-05,-0.00218035,-8.90E-05
5347,0.00109579,-0.0133851,-0.000184998
5348,0.000365287,-6.00556E-05,-0.00127521
5349,0.0012937,0.006519,-0.00272306
5350,0.00951533,-0.00229115,-0.00177605
5351,-0.000434557,-0.00545676,-0.000878136
5352,-0.00228623,-0.0442934,-0.00229089
5353,-0.000830261,0.00204122,-0.000830261
5354,-0.000766102,-0.00675651,-0.00110575
5355,6.50E-06,-0.000607518,-0.000291316
5356,0.00034013,0.0020576,-0.00212888
5357,0.00190499,0.000254519,-5.43E-05
5358,0.00429028,0.00257966,-0.000293825
5359,-0.00147944,0.000246923,-0.00225996
5360,-0.000223862,-0.00416172,-0.000775975
5361,-0.00203748,0.00237228,-0.00203748
5362,-0.0011376,-0.00329085,-0.0012292
5363,-0.000462679,-0.0062545,-0.00189464
5364,-0.0111302,0.00191974,-0.0111302
5365,0.000834889,5.64913E-07,-0.000613797
5366,-0.000908204,0.000433396,-0.00140658
5367,0.000582894,0.00275906,-0.000207116
5368,0.00399366,0.00212663,-0.00262211
5369,0.00203912,0.00340083,-0.00659629
5370,-0.000250408,-0.0017074,-0.00148133
5371,0.000909424,-0.00165834,-0.00183093
5372,-0.000272899,-0.00219633,-0.000385237
5373,0.0041605,-0.00724694,-0.000196365
5374,-0.00139713,0.00178064,-0.00139777
5375,-0.000455942,-0.0210747,-0.00107273
5376,-0.0078325,-0.0364177,-0.00960915
5377,-0.00129888,0.00588647,-0.00169413
5378,-0.000594931,-0.00348888,-0.000594971
5379,0.000986578,-0.00319839,-0.000154023
5380,-0.00178441,0.000926835,-0.0017893
5381,0.000775654,0.00158767,-0.00164968
5382,0.000885335,-0.000366912,-9.11E-05
5383,0.00106415,0.00237956,-0.000700284
5384,-0.0211004,-0.00186657,-0.0211004
5385,0.00102336,-0.000212235,-0.000603716
5386,-0.000442819,-0.0114584,-0.000612852
5387,-0.00304276,0.00287629,-0.00350407
5388,0.000149423,0.00311707,-0.00128065
5389,-0.00146084,-0.0116445,-0.00271744
5390,-0.00177607,-0.000247636,-0.00179675
5391,0.00010528,0.0129501,-0.00011249
5392,0.0013098,4.26829E-05,-0.00111312
5393,-0.00197162,0.00433737,-0.00255874
5394,-0.00149632,-0.00951296,-0.00235002
5395,-0.00020086,0.000933398,-0.00311898
5396,0.000256984,-0.00120307,-0.000114328
5397,0.000319569,0.000837784,-0.000138338
5398,-0.00479847,-0.0018138,-0.00502329
5399,-0.00400829,-0.0174011,-0.00420386
5400,0.00139835,-0.00508067,-0.000479722
5401,-7.69E-05,-0.00332918,-0.00043006
5402,0.00149711,-0.000157354,-0.000264252
5403,0.000336606,0.00684042,-0.000307121
5404,-0.0184877,-0.00480397,-0.021419
5405,-0.000292762,-0.000757181,-0.000448994
5406,-0.000925745,-0.00191252,-0.000957519
5407,0.000281951,0.0339439,-0.000732103
5408,-0.00208161,0.00227732,-0.00215072
5409,0.0312142,-0.00108838,-0.000719228
5410,0.00449014,-0.0014279,-0.00198736
5411,-0.0902372,-0.00712067,-0.0902372
5412,0.00156149,0.00223823,0
5413,0.00449797,0.00190591,-0.000776394
5414,-0.00272477,-0.00143264,-0.00272477
5415,-0.000508803,0.00792404,-0.00149725
5416,0.00151385,0.00256159,-9.21E-05
5417,-8.08E-05,-0.000808251,-0.000279422
5418,-0.00051181,-0.00184956,-0.000575962
5419,0.00212031,0.00509469,-6.37E-05
5420,-0.00090193,0.000661727,-0.00156996
5421,-0.00818203,-0.000754668,-0.00953132
5422,0.0234341,-0.00434309,-0.000629266
5423,0.00216369,-0.00315261,-0.000379324
5424,-0.000148436,0.00153976,-0.00025809
5425,-9.42E-05,0.0593995,-0.000207419
5426,-0.000753091,0.00248149,-0.00174482
5427,-0.000868157,-0.00128474,-0.00146515
5428,-0.000379475,0.00197957,-0.00229632
5429,-0.000679346,-0.00106423,-0.00068019
5430,4.96E-05,-0.005893,-0.00021084
5431,0.000783022,9.99584E-05,-0.00166962
5432,-0.00213255,0.000351495,-0.00213255
5433,-0.000496427,-0.0374258,-0.00106759
5434,-0.00433366,-0.00338874,-0.00599982
5435,-0.00476875,-0.0053339,-0.00491039
5436,0.00114724,0.002061,-0.000430932
5437,-2.63E-05,0.000442767,-0.000720813
5438,-0.00467936,0.00452716,-0.0059769
5439,-0.000795325,-0.00215056,-0.000961412
5440,0.00259393,-0.00248186,-0.000992238
5441,0.000684514,0.00397277,-0.000716083
5442,0.000164745,-0.0356118,-0.000249217
5443,-0.000227224,-0.000600453,-0.00211367
5444,-0.00187646,0.00204613,-0.00190219
5445,0.00132182,0.000185308,-0.000415484
5446,-0.000345751,-0.00148783,-0.000846323
5447,-0.000522719,-0.00541677,-0.00124505
5448,0.0193991,-0.00437059,-0.00222765
5449,-0.0158154,0.00309879,-0.0259544
5450,-0.0065472,-0.00114013,-0.00679869
5451,0.000558294,0.00254264,-0.000194458
5452,0.00873568,-0.0113211,-0.00264848
5453,4.51E-05,-0.000823792,-0.000229629
5454,-0.000205336,-0.000283695,-0.000224218
5455,-0.00142527,-0.0362452,-0.0016809
5456,0.0029446,0.000201623,-0.0011397
5457,0.000497918,0.00329265,-0.000172301
5458,0.000171532,-0.000714812,-0.000340188
5459,0.000989383,-0.00384786,-0.0019309
5460,-0.00136002,0.00287947,-0.0022397
5461,0.00169046,-0.00330419,-0.0001326
5462,0.0017436,0.000890024,-0.000552939
5463,0.00576613,-0.00302145,-0.00919344
5464,0.000232027,0.00152959,-0.00125554
5465,-0.00452076,0.00380128,-0.00545597
5466,0.00130226,0.0100046,-0.000683665
5467,0.000676163,-0.00210016,-0.000116662
5468,0.00114847,-0.00614425,-5.54E-05
5469,0.0002106,-0.00178416,-0.000540509
5470,-0.0175338,-0.0113377,-0.0175338
5471,-0.000363771,-0.0265965,-0.000523434
5472,-0.00310725,-0.000393674,-0.003632
5473,7.76E-05,0.00284563,-0.000190132
5474,-0.000320871,-0.00286157,-0.000982008
5475,-0.00146419,-0.00304577,-0.00152127
5476,0.00195438,-0.0023878,-0.000202847
5477,0.000242387,0.000413889,-0.000716632
5478,0.00730147,-0.00027458,-0.000322418
5479,-0.00219338,0.00380386,-0.0147196
5480,0.00165874,0.00116286,0
5481,-0.00146538,0.00260855,-0.0017024
5482,-0.00112221,-0.00193526,-0.00219715
5483,0.000913349,-5.59715E-05,0
5484,0.00238967,0.000678049,-9.99E-05
5485,-0.000643164,0.00628649,-0.00075223
5486,0.000965072,0.00190631,-0.000690295
5487,0.00266363,-0.00162359,-0.000104891
5488,-0.000796624,0.0056896,-0.000896021
5489,0.00162127,0.000755631,-0.00172742
5490,0.000390369,-0.000217629,-2.67E-05
5491,0.000389271,-0.00146871,-0.000591482
5492,-0.00402703,0.0124941,-0.00402703
5493,-0.0010139,-0.00151716,-0.00354745
5494,5.15E-05,0.000616793,-0.000430277
5495,0.00176893,-0.0117837,-0.00200191
5496,-0.00414436,-0.00260929,-0.00763678
5497,-0.00283479,-0.00466125,-0.00455747
5498,-0.00415046,0.0020666,-0.00854722
5499,0.00131413,0.000893138,-0.0013959
5500,0.00561901,0.00363773,-0.000147103
5501,0.000600172,-0.000781553,-0.00111214
5502,-0.00127679,-0.00291398,-0.00164401
5503,-0.000604845,0.00437445,-0.00109658
5504,0.00276569,-0.00378511,-0.00171629
5505,-0.00931402,-0.00199151,-0.00939717
5506,-0.00141559,0.000150359,-0.00253876
5507,-0.000927115,-0.000647502,-0.00390284
5508,0.00155372,0.00162553,-0.00045064
5509,0.000259615,-0.000456077,-0.000230367
5510,-0.000522819,0.00395469,-0.00220338
5511,0.00157658,0.0015078,-0.000159932
5512,-0.000231293,-0.016158,-0.0011403
5513,0.00109612,-0.00824047,0
5514,-8.95E-05,-0.00145716,-0.00019446
5515,-0.00124797,-0.00029957,-0.00124797
5516,0.000935277,0.00199726,-0.00027406
5517,0.00473046,-0.0017959,-0.0134219
5518,0.00547212,-0.000423154,-0.00437539
5519,0.0012225,0.0197407,-0.000536209
5520,0.00198723,0.000210573,-0.000591526
5521,-0.0113741,-0.000287854,-0.0186209
5522,-0.00275292,0.00182813,-0.00275292
5523,0.000352731,-0.00289224,-0.000624425
5524,-0.00320017,-0.0100632,-0.0032023
5525,0.00312636,-0.00443614,-0.00529058
5526,-0.00190738,-0.00324589,-0.00198313
5527,0.00846674,-0.00444563,-0.00108976
5528,0.00094542,0.000477673,-0.000108443
5529,4.20E-05,-0.00427866,-0.000529446
5530,0.00302923,0.00330505,-9.95E-05
5531,-0.000728155,-0.00443654,-0.00103602
5532,-0.000700863,-0.0290183,-0.000713671
5533,-0.0102742,0.00256462,-0.0166195
5534,0.000462461,0.00100712,-0.000133287
5535,-0.00822438,-0.000163328,-0.00952512
5536,-0.00105456,-0.00375173,-0.00191481
5537,0.0020912,-0.0025341,0
5538,-7.17E-06,0.00789667,-7.26E-05
5539,-0.000454858,-0.00822638,-0.000472567
5540,-4.42E-06,-0.00258177,-0.000835996
5541,0.000684558,0.000132487,-0.000114107
5542,0.00086021,-0.00358513,0
5543,-0.000182533,-0.00137377,-0.000325017
5544,-0.000413785,-0.0208729,-0.000750179
5545,0.00188602,0.00207467,-0.000372509
5546,0.00018106,-0.014254,-0.000300074
5547,-0.000395694,-0.00200301,-0.000491921
5548,0.00197776,-0.00053316,-0.000785695
5549,-0.000290138,0.00485892,-0.00346585
5550,0.00206664,0.00358801,-0.000705091
5551,-0.00363386,-0.00219433,-0.0037442
5552,-0.000721825,0.000237239,-0.00464971
5553,-0.00102832,-0.00505329,-0.00194615
5554,0.00080971,-0.000491821,-0.000903852
5555,0.000454759,-0.00198122,-0.000479943
5556,-0.0146603,-0.00084186,-0.0167669
5557,-0.00268814,-0.000924597,-0.00282361
5558,-0.000199231,0.000971203,-0.00038531
5559,0.00167108,-0.000266562,-0.000271169
5560,-0.00143839,-0.00099971,-0.00170138
5561,0.00279347,-0.00330714,-0.00272717
5562,0.000827106,0.0022385,-0.00100723
5563,-0.000279028,0.0102378,-0.000496936
5564,-0.0022082,0.00316057,-0.00236782
5565,0.00237217,-0.00508353,-6.57E-05
5566,0.0014088,-0.00101909,-0.000883616
5567,-0.000707311,-0.000673781,-0.000994753
5568,-0.000293745,-0.00116352,-0.000592714
5569,-0.000448982,0.00473557,-0.000475172
5570,0.0013997,0.00361904,-0.000204756
5571,0.00107661,0.000312563,-0.00866768
5572,-0.00460005,-0.0233469,-0.00460005
5573,-0.000866177,-0.00658311,-0.00114189
5574,0.00133001,0.00150646,-0.000182272
5575,-0.000162027,-0.000620205,-0.000311872
5576,-0.00846049,-0.000984348,-0.00869156
5577,-0.000181433,0.00251345,-0.00124392
5578,0.00288482,-0.00347654,-0.0027884
5579,0.00126668,-0.0012136,0
5580,-0.0291925,2.23807E-05,-0.0493259
5581,-0.000147596,0.00817647,-0.00150355
5582,-0.0278559,-0.00102364,-0.0285545
5583,0.000252212,0.143375,-0.000758964
5584,0.000212892,-0.00671725,-0.000302949
5585,-0.00119069,0.00220547,-0.00244718
5586,0.00135641,-0.00342687,-0.00138392
5587,-0.00157834,0.0442849,-0.00605378
5588,-0.0011665,-0.000589916,-0.00117984
5589,0.00123995,0.0116709,-0.00039966
5590,-0.0153308,-0.000731672,-0.0172739
5591,-0.00416817,0.00429675,-0.00571285
5592,-4.51E-05,0.00031845,-0.000458065
5593,-0.00190773,-0.00144314,-0.00191604
5594,-0.00648457,-0.00056594,-0.00648457
5595,0.00110884,-0.00644621,-4.89E-05
5596,-0.000696078,-0.0020403,-0.000778536
5597,-0.00061954,-0.035625,-0.000651338
5598,0.000483614,0.00334436,-0.000140935
5599,-0.00193423,0.00196367,-0.00237472
5600,-0.00333026,-0.0119399,-0.00938375
5601,0.00156387,-0.0499911,-0.000473672
5602,-0.0200335,-0.000315011,-0.0200335
5603,0.00172538,0.0279238,-0.000627991
5604,0.000178459,-0.0060343,-0.000916061
5605,-0.000401983,-0.00175095,-0.000537866
5606,-0.0006794,-0.0095873,-0.000825939
5607,-0.0180807,-0.00396509,-0.0197353
5608,-0.00169138,-2.32019E-05,-0.00513211
5609,0.00457136,0.000387847,-0.000223324
5610,0.000705221,-0.00488136,-0.000771392
5611,0.000781186,-0.00488995,-0.000329784
5612,8.54E-05,0.00186723,-0.00026915
5613,-0.000563055,-0.000828007,-0.000792363
5614,-0.00703024,0.00470484,-0.0169436
5615,0.000227312,0.00342768,-0.000255225
5616,-0.00317679,0.000892581,-0.00317679
5617,4.94E-05,0.0191671,-0.000238918
5618,-0.000683201,-0.00207533,-0.000716526
5619,-0.00709783,0.0068413,-0.0178592
5620,-0.000101632,0.000543273,-0.000743356
5621,-0.00244144,-0.00264905,-0.00244144
5622,0.00122242,-0.00120235,-0.000164198
5623,-0.000493039,0.00285509,-0.00113855
5624,0.00569805,-0.00551941,-0.00031703
5625,-0.00119517,0.000809985,-0.0021348
5626,-1.22E-05,0.00945737,-0.00042241
5627,0.000889717,-0.00122495,-0.000172276
5628,-0.000943396,-0.00212128,-0.00108577
5629,0.000857516,0.00309514,-0.000987951
5630,0.00111063,-0.0107711,-0.00313467
5631,-0.000705771,-0.00221947,-0.000756351
5632,-0.000687712,-0.00129397,-0.00129906
5633,-0.00273293,-0.00036563,-0.00273293
5634,-0.000919146,-0.00296727,-0.000927066
5635,0.000545866,0.00100895,-0.00120063
5636,9.45E-05,-0.00740644,-0.00146085
5637,0.000660055,0.000687315,-0.00431812
5638,-0.000360672,-0.000875448,-0.00065736
5639,-0.0019985,-0.000857966,-0.00269461
5640,-0.00612681,0.00146833,-0.00612681
5641,0.00600087,-0.000675802,-0.00143066
5642,-0.00124472,-0.00223826,-0.0025906
5643,-0.00268338,-0.00111826,-0.00278802
5644,-3.89E-05,-0.00831234,-0.000128908
5645,-0.000937949,-0.00879817,-0.00421845
5646,-0.000231321,0.000193883,-0.000751409
5647,-0.00103007,-0.000300888,-0.00114357
5648,9.27E-05,0.00241369,-0.00838035
5649,0.00195499,-0.000550265,-0.000271031
5650,-0.00370966,0.00275435,-0.00488531
5651,0.000319244,-0.00261936,-0.000462348
5652,-0.0291468,-0.000048934,-0.029867
5653,-0.00157555,0.00246038,-0.00157555
5654,0.00296193,-0.00205778,-0.000733985
5655,0.00200331,-0.000165307,-0.00133834
5656,0.00514459,-0.00294171,-0.000840948
5657,0.00235567,-0.00739485,-0.0016137
5658,-1.48E-05,8.99008E-05,-0.000238651
5659,-1.27E-05,0.00106308,-0.000506146
5660,-0.000429789,-0.00653963,-0.00138522
5661,-0.000747617,0.000175355,-0.000963755
5662,0.000331651,0.00396832,-0.000295318
5663,-0.00165854,-0.00299543,-0.00333988
5664,-0.000502061,-0.00750622,-0.00176829
5665,0.000254758,-0.000350963,-0.00069578
5666,-0.000179151,0.00399716,-0.000254244
5667,4.56E-05,0.000455027,-0.00179367
5668,0.000444546,0.00582157,-2.46E-06
5669,-0.0019251,-0.0017667,-0.00373393
5670,0.000295427,0.000559031,-0.00111436
5671,0.0201773,0.00161107,-0.00325321
5672,8.83E-05,0.00221027,-0.00129929
5673,-0.00114824,-0.00700716,-0.00122682
5674,-0.000312883,-0.00549825,-0.00111468
5675,-3.28E-05,0.000444145,-0.00144245
5676,-0.00194419,0.00718065,-0.00425931
5677,0.000642156,0.000121139,-0.00097302
5678,0.00131109,0.00222166,-0.000339157
5679,0.000345232,-0.000432824,-0.000250497
5680,-0.000694889,-0.00227039,-0.000802579
5681,-0.00198858,-0.000847616,-0.00242579
5682,-0.00141199,-0.00095028,-0.0014204
5683,-0.00507503,0.00197735,-0.00521966
5684,-0.0045412,-0.00368162,-0.00527264
5685,0.000282961,-0.0036946,-0.000816296
5686,-0.00488839,-0.0175443,-0.00515488
5687,0.00135853,-0.0138078,-1.85E-07
5688,5.40E-05,-0.00176975,-0.000823556
5689,-0.000169327,-0.000449385,-0.00030331
5690,-6.10E-05,-0.00650401,-0.000297273
5691,0.000330096,-2.58639E-05,-0.00028531
5692,-0.00264535,-0.00236863,-0.00381322
5693,0.00275623,0.00240578,-0.000242095
5694,0.00329452,0.00924872,-0.00301542
5695,-0.000437952,-0.00498071,-0.00107013
5696,1.28E-05,-0.00546969,-0.000959828
5697,-0.000189034,-0.000293175,-0.000500451
5698,-0.00789935,-0.000786203,-0.00817601
5699,0.0187929,-0.00798396,-0.010919
5700,0.000219967,0.00865729,-0.000234624
5701,-0.000156485,-0.0149484,-0.00102019
5702,-0.000640227,0.00115687,-0.000731546
5703,-0.00133536,-0.000764454,-0.00288911
5704,-0.000484816,-0.00416851,-0.000878483
5705,-0.00572232,0.00603419,-0.00572232
5706,0.000337264,0.00119493,-0.00162523
5707,0.0110047,-0.00400724,-0.00323185
5708,0.000660533,0.000561088,-0.00228237
5709,-0.00238584,0.0370949,-0.00251729
5710,0.000352458,-0.00154917,-0.00072366
5711,-0.000776501,0.000504255,-0.000965411
5712,0.00133578,0.000036365,-0.00252986
5713,-0.000384678,0.000636514,-0.000906675
5714,0.00104402,-0.000060853,-0.0027945
5715,-0.00019099,0.000634672,-0.001299
5716,-0.000134247,-0.0172089,-0.000356391
5717,-0.000594668,0.00174868,-0.000798659
5718,-0.00211123,-6.60341E-05,-0.00220018
5719,0.012083,0.00110761,-0.00403723
5720,0.00240156,-0.00205436,-0.000355432
5721,-0.000275218,-0.000560821,-0.000497198
5722,-0.00245821,-0.00100142,-0.00351695
5723,-0.00135452,-0.00125431,-0.00472266
5724,-0.0118097,0.00741638,-0.0119744
5725,-0.00310288,0.00209225,-0.00322945
5726,-0.00117923,0.000329588,-0.00198113
5727,-0.00201872,-0.000649352,-0.00228666
5728,-0.000603561,0.00553974,-0.000632689
5729,0.000116087,-0.00875818,0
5730,0.00489512,-0.00480152,0
5731,0.00203141,-0.00782639,0
5732,-0.000842933,-0.00348694,-0.0020217
5733,-0.00441305,0.000379459,-0.00493419
5734,-0.00512406,0.00330113,-0.00957596
5735,-0.00303282,0.00599536,-0.00376042
5736,-7.50E-05,0.00154432,-0.00249154
5737,-0.00031451,0.000259217,-0.000856938
5738,0.00196624,0.000483342,-0.000126907
5739,-8.67E-05,-0.00173116,-0.000120095
5740,0.00169889,0.00261086,-0.000133121
5741,-0.00141448,0.00198484,-0.00187723
5742,0.000479954,-0.00655624,-0.0011497
5743,-0.00132709,-0.0191344,-0.00200658
5744,0.000580757,0.00153072,-0.000982577
5745,-0.000325646,0.000811947,-0.000551972
5746,0.00105249,-0.00283345,-0.000102156
5747,-0.000237736,-0.00344841,-0.00109547
5748,0.00111109,0.000556265,-3.79E-05
5749,0.000755972,-0.00280011,-0.000693362
5750,-0.000138691,-0.000380296,-0.000266425
5751,-0.000785338,0.00838421,-0.00114166
5752,0.000349764,-0.00233038,-0.00066309
5753,-0.000750909,-0.0295298,-0.000978109
5754,-3.03E-05,-0.00624199,-0.00151953
5755,-0.00636514,8.73021E-05,-0.00686544
5756,0.00846364,-0.000660779,-0.00375049
5757,0.00346456,-0.0154423,-0.000164736
5758,8.43E-05,-1.30123E-05,-0.000481868
5759,-4.40E-05,-0.000996584,-0.00300621
5760,0.00258512,0.00206416,-0.000768786
5761,-0.00300394,-0.00186185,-0.0030657
5762,-0.000404326,-0.00457409,-0.00100199
5763,-0.00154747,-0.00183097,-0.00154747
5764,0.00235752,0.0012556,-0.000182627
5765,-0.0188283,-0.000596192,-0.0217573
5766,-0.00174401,0.00150167,-0.00183437
5767,0.000350885,0.00613179,-0.000475355
5768,-0.0042604,-0.00233782,-0.00548045
5769,-0.000231284,-0.000176447,-0.000469017
5770,-0.00240155,0.000566038,-0.00728428
5771,-0.000278581,0.00889655,-0.000491671
5772,0.00128862,-0.000406258,-0.000193161
5773,0.00113871,0.000881719,0
5774,0.00654847,0.000446557,-0.000327386
5775,0.000984162,-4.44761E-05,-0.000126395
5776,-0.00135123,-0.000257837,-0.0014257
5777,-0.00171243,0.0034536,-0.00231764
5778,-0.00496889,0.000938447,-0.00588568
5779,-0.000107938,0.000336476,-0.000665691
5780,0.000232015,0.000420337,-0.00305999
5781,0.00239851,-0.00255032,-0.00165907
5782,-8.78E-05,-0.00252649,-0.000150975
5783,0.00686051,0.00141847,-0.00198833
5784,-0.000684138,0.00254831,-0.000909774
5785,0.00163709,-2.46535E-05,-0.00163273
5786,-0.0004075,-0.000194474,-0.000839697
5787,0.00275439,-0.0183956,0
5788,-0.00119429,-0.00262372,-0.00122923
5789,0.0119858,-0.00193001,-0.00220515
5790,-0.00271742,-0.00113477,-0.00592353
5791,-0.00141341,-0.0618087,-0.00211084
5792,0.000598298,-0.00633854,-5.66E-05
5793,0.00239373,-0.0018113,-0.00587768
5794,-0.0118516,-0.000930984,-0.0128014
5795,-0.00713863,0.00967012,-0.00890318
5796,-0.00141608,-0.00248327,-0.00149941
5797,0.0219558,0.00104474,-0.00667578
5798,-0.00965362,-0.000466382,-0.00966809
5799,0.000388842,-0.000686257,-0.000631668
5800,-0.000304815,-0.010408,-0.000588741
5801,-0.000539443,0.000926673,-0.000649321
5802,-0.000409438,-0.00442644,-0.000438634
5803,-0.00279882,0.00201608,-0.0343594
5804,0.000153467,0.00239159,-0.000356823
5805,0.00739126,-0.00666864,-0.00338952
5806,-0.00157368,0.00252751,-0.00191932
5807,0.000242324,0.00492352,-0.00241837
5808,-0.000723486,-0.000814917,-0.00142911
5809,0.000712319,-0.00375779,-0.000120064
5810,-0.00145174,-0.000571703,-0.00145174
5811,-5.49E-05,0.00211039,-0.000766597
5812,0.000998901,-0.00354966,-0.000690057
5813,0.00162608,-0.00193769,-0.0002973
5814,1.07E-05,0.00868507,-0.000305953
5815,-0.032135,-0.0038613,-0.032135
5816,-0.000105509,0.00101038,-0.00145288
5817,-0.000485012,-0.00569691,-0.00663984
5818,0.000713626,0.00162209,-0.00324374
5819,0.000211427,-0.00118527,-0.000146877
5820,0.0076103,-0.0042266,-0.0083011
5821,0.0205786,0.001684,-0.00126549
5822,-0.00297965,-0.00907899,-0.00304264
5823,-0.000277984,0.00311821,-0.0014345
5824,0.000616998,0.00066593,-0.00043984
5825,0.000307888,0.0057596,-0.000695593
5826,0.0051343,0.00042463,-0.0202979
5827,0.00126008,-0.000435067,-0.0031218
5828,-0.00130658,-0.0120474,-0.00344905
5829,0.00513709,0.00278027,-0.00476076
5830,0.000469687,-0.000702131,-0.000394233
5831,0.000216388,-0.00432255,-0.000391796
5832,0.000268872,0.00169746,-0.000184405
5833,-0.00162124,-0.00121093,-0.00181868
5834,0.000258504,0.00192055,-0.000320035
5835,0.001809,-0.0051771,-0.000162816
5836,0.00119001,0.00228161,-0.000568316
5837,-0.000642226,-0.00420719,-0.000659735
5838,0.000490577,0.00311841,-8.99E-05
5839,0.0011402,-0.00071349,-0.000716808
5840,-0.00104333,0.000502588,-0.00198273
5841,-0.00156552,0.000130383,-0.00176699
5842,0.000334202,0.0037892,-9.74E-05
5843,-0.00136631,-0.00360185,-0.00169523
5844,-0.00120246,-0.0122722,-0.00213379
5845,0.00258892,-0.00123573,-0.000289188
5846,-0.0263473,-0.00268057,-0.0263473
5847,-0.00148332,-0.00274051,-0.00178346
5848,-0.00125452,-0.000557775,-0.00152935
5849,0.000712163,-0.00620358,-0.000119173
5850,0.00330756,0.000178367,-0.000364511
5851,-0.000336907,0.0120687,-0.000580969
5852,0.00246829,-0.00298197,-5.79E-05
5853,-4.42E-05,-0.00505837,-8.83E-05
5854,0.00350151,0.00107961,-0.00140286
5855,-0.0104314,0.000298501,-0.0104628
5856,-0.00495708,-0.00446571,-0.00658802
5857,0.00032587,0.0063625,-0.00118913
5858,0.00387084,-0.00168365,-0.00182714
5859,-0.000180049,-0.00496753,-0.000501141
5860,-0.00133859,0.0111558,-0.00144576
5861,-0.00337924,-0.00179325,-0.0119919
5862,-0.00225754,-0.00157402,-0.00237837
5863,0.00483184,-0.0032353,-4.30E-05
5864,0.000281083,0.00165579,-0.00601743
5865,-0.000537956,0.000227891,-0.00151535
5866,-0.000259068,-0.00820277,-0.00200612
5867,0.00305817,-0.0035624,-0.000835965
5868,4.18E-05,-0.0022948,-0.00386615
5869,0.00302221,-0.00320139,-0.00169377
5870,0.00179903,-0.00911156,-0.00181881
5871,0.000538662,0.00147565,-0.00155454
5872,-0.000280149,0.00094014,-0.000743098
5873,0.00394889,0.00181986,-0.00203619
5874,0.000235132,0.0011422,-0.000862867
5875,0.00305828,-0.00102789,-0.000145284
5876,0.00070308,0.019499,-0.00108083
5877,0.000275914,-0.000870291,-0.000321152
5878,-0.000284357,-0.00435346,-0.0016946
5879,0.00100692,0.0102507,-0.000777357
5880,0.000330288,-0.00817828,-0.000781356
5881,0.00432937,0.00231352,-0.000515092
5882,-0.00383695,0.0682549,-0.00483684
5883,0.00171083,0.00241082,-0.000300586
5884,-0.000482257,0.00336996,-0.00394934
5885,0.000115423,0.00733901,0
5886,0.00228627,-0.00116256,-0.00163512
5887,-0.00124984,0.0170737,-0.00193109
5888,0.00236721,-0.0029558,-0.00155979
5889,0.00103147,-0.00465635,-0.00116567
5890,-0.0188848,-0.00081798,-0.0245323
5891,0.000791542,0.00464379,-0.000858403
5892,0.00123567,-0.00696799,-0.000504082
5893,-0.00103309,0.00233142,-0.00127659
5894,-0.00406968,0.00863013,-0.00911081
5895,-0.0142508,0.00137713,-0.0152595
5896,0.000326195,-0.00999851,-0.000413241
5897,-0.0022535,-0.00270531,-0.00231161
5898,-0.0425057,0.00702588,-0.0425057
5899,3.14E-05,-0.00232983,-0.00065806
5900,-0.000517077,-0.00265209,-0.000656311
5901,0.000510347,0.00452973,-0.000343222
5902,-0.0147476,-0.00159293,-0.0221416
5903,0.00852567,-0.00629039,-0.00671587
5904,-0.00195029,-0.00165983,-0.00204484
5905,-0.000968593,0.00158133,-0.00117742
5906,-0.000784974,-0.00867805,-0.00181519
5907,-0.000570636,0.00202579,-0.00199604
5908,-0.000732341,0.0130787,-0.00104162
5909,0.00019787,-0.00133697,-0.00098477
5910,6.56E-05,0.00148813,-0.000563837
5911,0.000346536,-0.00579989,-0.00230261
5912,-0.000618113,0.00162138,-0.000808325
5913,-0.000254485,-0.00392299,-0.000767528
5914,0.00344478,-0.00114555,-0.00100955
5915,0.000219878,-0.00562895,-0.000425399
5916,-0.000368666,0.00130418,-0.000706258
5917,0.000119876,0.00117523,-0.000278595
